
 forces (fx,fy,fz) for set HUB and time  0.1000000E+00

        17  2.083999E-01  2.425847E-01 -1.537302E+00
        34  1.476559E-01  1.661622E-01  1.003813E+00
       205 -3.836169E-01 -1.393943E-01 -6.168325E-01
       206 -2.714489E-01 -3.253981E-01 -6.682747E-01
       207 -1.557355E-01 -6.746078E-01 -1.080837E+00
       208  1.860566E-01 -5.051328E-01 -8.499381E-01
       209  1.697047E-01  9.587773E-02 -6.913834E-01
       210 -8.551067E-02  1.293521E-01 -1.461929E+00
       211 -8.618614E-01 -4.488725E-02 -1.030141E-01
       212 -1.327771E+00 -3.176827E+00  4.366929E+00
       213  1.141904E+00 -5.871204E+00  9.012947E+00
       214  2.014691E+00 -3.055246E+00  5.259168E+00
       215  8.677163E-01  5.721671E-02  2.165126E-01
       216  2.118569E-01  3.050228E-01 -9.486592E-02
       217  8.008737E-01  2.680417E-01 -9.452999E-02
       218  6.308435E-01 -2.652157E-01  1.288626E-01
       219  8.980506E-02  1.948634E-01  8.362599E-03
       220 -1.288343E-01  8.218144E-01  4.195749E-01
       221 -3.201047E-02  1.645652E-01  4.975148E-01
       222 -2.692661E-01 -4.596709E-01  7.740458E-01
       223 -1.552601E-01 -7.898513E-01  1.209508E+00
       224  2.005627E-01 -5.229848E-01  8.754419E-01
       225  5.028865E-01 -2.760873E-01  9.471363E-01
       226  3.428904E-01 -8.276250E-02  1.179814E+00
       227 -6.381428E-01 -1.383449E+00  2.968690E-01
       228 -2.572974E+00 -3.523539E+00 -6.264865E+00
       229 -1.574787E+00 -6.173545E+00 -9.198382E+00
       230  1.550962E+00 -3.325982E+00 -4.348181E+00
       231  1.171108E+00 -9.202071E-01  8.454882E-01
       719 -1.585963E-01  1.684949E-01 -5.029321E-02
       720  9.847220E-03  5.137671E-01  2.353551E-01
       721  3.044392E-01  2.083863E-02  1.409112E-01
       722  1.172438E+00 -8.837332E-01 -8.029477E-01
       723 -4.431228E-01  2.161981E-01  1.376890E-01
       724 -1.132091E+00  1.917724E+00  1.502348E-01
       725 -9.096513E-01  3.388427E+00 -4.912435E-01
       726  3.570202E+00  1.137254E+01  2.037438E-01
       727  1.914935E+00  1.171940E+00 -3.343013E-01
       728  3.832639E+00 -1.459183E-01  5.333539E-01
       729  1.945724E+00  1.691856E+00 -6.782949E-01
       730  7.219018E-01  5.987231E-01 -3.118670E-01
       731 -6.837937E-02  3.754544E-01  2.100609E-02
       732 -6.465508E-01  8.424781E-01  2.620896E-01
       733  5.244789E-01  1.494130E+00  5.218068E-02
       734 -8.860822E-01 -1.913212E-01  1.496702E-01
       735 -1.278623E-01  7.433646E-01  2.773324E-01
       736  2.581104E-01 -1.984149E-01  2.877956E-01
       737  2.537993E-02 -9.601314E-01  1.024723E-01
       738 -2.743193E-01  2.654020E-01 -7.712073E-02
       739 -1.933986E+00  7.610250E+00 -3.764646E-01
       740  2.115122E-03  4.522442E-01 -1.037243E-01
       741  2.004764E-01  4.364722E-01  1.773488E-01
       742 -9.368737E-02  4.646004E-01 -1.881574E-01
       743  2.564958E-01  8.600236E-01  1.103259E-01
       744 -5.917057E-01 -5.892773E-02  2.092076E-01
       745 -1.481857E+00  3.602569E-01 -7.621437E-01
       746  1.002213E+00  2.772211E+00 -2.645993E-01
       747 -9.721347E-02  2.755223E-01  1.909763E-02
       748  1.603213E-01  5.830248E-01 -1.006203E-01
       749  2.228245E-01  1.498349E-01 -2.349219E-01
       750 -2.264752E+00  1.880512E+00  3.413280E-01
